SubjID,Landmark,OX,OY,OZ,MX,MY,MZ
S3197,En,-18.6082,34.247,-4.99565,-16.96511655,34.93481174,-3.99249771
S3197,Al,-19.5081,-8.35301,-3.31286,-19.09448218,-7.66755519,-4.370424488
S3197,Sbal,-8.95815,-7.3103,4.65589,-8.804815901,-5.452773945,5.924331046
S3197,Ch,-27.022,-32.9988,-6.1366,-26.07301265,-32.37554377,-6.594053195
S3197,Prn,-2.41236,2.06735,17.9298,-2.41236,2.06735,17.9298
T2625,Ft,-64.4235,17.6517,5.20705,-66.7429099,16.57342524,5.283569198
T2625,Ex,-51.6411,-9.18074,13.3031,-51.84980936,-10.72079977,13.27618159
T2625,En,-22.2716,-8.81857,22.4353,-22.08663279,-9.351285587,22.04723566
T2625,Al,-26.0385,-44.7161,23.5063,-25.59472338,-46.53901407,22.99793535
T2625,Sbal,-18.6345,-51.1337,27.7468,-18.23161887,-50.63255059,27.54329204
T2625,Ch,-29.2601,-74.142,13.0332,-29.89700466,-74.41281754,11.82082158
T2625,Prn,-8.08352,-39.6647,51.6706,-8.08352,-39.6647,51.6706
U8424,Ft,-62.6809,33.9574,9.87845,-62.00360339,35.95861748,8.583389588
U8424,Ex,-47.1105,-6.81293,33.2859,-48.41406121,-7.034116872,32.56463973
U8424,En,-14.546,-7.53487,43.5458,-15.92110931,-8.320655386,44.59459762
U8424,Al,-17.6348,-48.2666,48.7507,-17.23269848,-49.08481392,49.1340001
U8424,Sbal,-9.15065,-51.3165,56.0969,-8.948968936,-50.49690753,57.43091484
U8424,Ch,-20.5295,-83.6142,50.0588,-21.0247474,-82.00900173,49.53323059
U8424,Prn,8.28466,-37.6332,74.9276,8.28466,-37.6332,74.9276
V0781,Ft,-63.1088,51.1993,19.8804,-63.24518184,51.8711625,17.92470832
V0781,Ex,-49.2157,24.3877,31.952,-48.67485845,23.86166414,31.58976246
V0781,En,-20.4805,21.0593,37.9048,-19.52613723,21.65986977,37.30214665
V0781,Al,-20.1659,-11.2617,50.5129,-21.60578971,-12.25983584,51.84943174
V0781,Sbal,-15.5781,-12.696,56.1141,-17.29859534,-12.21482213,56.25845225
V0781,Ch,-29.0193,-38.0492,45.3593,-28.64584997,-36.95048892,44.69290445
V0781,Prn,-5.82715,-3.66243,72.9312,-5.82715,-3.66243,72.9312
W4193,Ft,-76.7847,72.3456,18.2454,-76.93372306,72.51631846,18.6502833
W4193,Ex,-64.8194,45.7381,29.9195,-64.82440623,45.93883077,30.87053412
W4193,En,-34.323,45.3635,41.2241,-33.42365304,45.11150933,40.15083267
W4193,Al,-36.1221,12.0086,45.8042,-38.51525738,12.97656804,45.9926182
W4193,Sbal,-31.3758,7.25985,52.7581,-31.50281458,8.576841985,54.35321205
W4193,Ch,-42.6049,-16.3371,41.9374,-41.39040301,-16.08846396,41.22176652
W4193,Prn,-19.9085,14.7326,73.8658,-19.9085,14.7326,73.8658
X8524,Ft,-84.099,43.8313,-6.89935,-82.1443555,44.0772954,-7.701779462
X8524,Ex,-62.9982,7.09801,13.8276,-61.56769629,8.356335927,13.65987765
X8524,En,-34.2497,5.97857,23.9922,-35.79258616,5.778441146,24.42993415
X8524,Al,-40.1962,-30.5152,32.4444,-40.87130412,-31.58425591,33.04596774
X8524,Sbal,-27.9655,-36.9327,36.9316,-28.02415252,-36.7343702,36.54085797
X8524,Ch,-44.3255,-63.3638,27.2398,-44.48013708,-62.37147519,28.08749644
X8524,Prn,-16.1105,-27.8805,55.2275,-16.1105,-27.8805,55.2275
Y9427,Ft,-55.0876,86.2801,-35.1431,-57.13941362,86.82464571,-35.90890821
Y9427,Ex,-41.6582,59.5178,-20.1383,-42.68484464,59.04092255,-18.23162925
Y9427,En,-7.12534,55.4727,-7.97989,-6.096009892,54.9267663,-8.084822562
Y9427,Al,-11.1421,17.2336,-5.6226,-10.55963418,15.76246051,-5.828218498
Y9427,Sbal,-5.05871,12.3541,3.52117,-5.946361533,11.51260507,3.131256018
Y9427,Ch,-19.4065,-8.37935,-13.3409,-19.93590289,-9.913409524,-12.17645667
Y9427,Prn,7.81124,16.3759,24.2715,7.81124,16.3759,24.2715
Z8293,Ft,-65.2779,6.34371,23.9077,-64.11682402,5.50230043,23.69297652
Z8293,Ex,-55.5419,-19.2244,40.1947,-54.01110403,-20.63449552,39.9762827
Z8293,En,-25.7045,-22.0585,44.0187,-25.81626198,-19.68474624,44.21320733
Z8293,Al,-28.5289,-55.1994,57.1569,-29.76291011,-55.91029957,57.88348669
Z8293,Sbal,-22.421,-57.1059,63.3639,-21.06115702,-56.15029388,63.87584569
Z8293,Ch,-36.4123,-86.5358,54.3375,-36.78887613,-86.90221028,53.03723347
Z8293,Prn,-6.42954,-48.8859,79.9626,-6.42954,-48.8859,79.9626
A0434,Ft,-61.1941,29.6755,-25.077,-61.47156924,28.01169979,-23.42103611
A0434,Ex,-44.8967,4.45896,-5.6905,-45.33418491,4.146987313,-5.821783427
A0434,En,-14.3793,4.64044,2.79991,-14.93584403,5.732354624,4.647585438
A0434,Al,-13.1983,-32.1054,13.0797,-11.19035348,-32.36249986,13.80340737
A0434,Sbal,-7.63861,-34.2775,20.5497,-8.963288102,-34.40957639,21.22160057
A0434,Ch,-22.4075,-59.6394,10.366,-23.50599363,-60.90530331,10.17423758
A0434,Prn,4.75442,-26.9561,37.4947,4.75442,-26.9561,37.4947
B3334,Ft,-67.5258,73.9783,50.7025,-69.8770544,73.32054724,49.73432989
B3334,Ex,-33.5764,50.6935,103.086,-33.97612252,50.08365506,102.0567884
B3334,En,-7.11825,50.0023,106.913,-7.578004512,51.71647226,105.4398416
B3334,Al,-5.93392,8.74598,110.837,-6.973119451,9.927472419,111.128772
B3334,Sbal,0.60905,5.11504,116.623,1.502331397,4.90951618,115.8364604
B3334,Ch,-12.5916,-18.1913,97.9609,-12.21011666,-18.23950045,98.18657246
B3334,Prn,12.8472,13.7911,139.129,12.8472,13.7911,139.129
C6475,Ft,-47.601,72.7344,31.5913,-46.86984899,74.09860291,32.59521065
C6475,Ex,-23.3898,46.0006,64.2366,-24.93391221,46.23443776,66.43697654
C6475,En,7.91912,44.0896,72.1602,8.702323907,44.7094602,73.14879535
C6475,Al,3.1702,5.41479,79.461,1.97850445,6.481686627,78.68030173
C6475,Sbal,8.91686,5.08538,89.4202,9.316714094,4.422042049,89.59512766
C6475,Ch,-3.8579,-26.8221,77.5776,-0.540932896,-24.76500113,77.37379462
C6475,Prn,22.2302,11.9123,106.558,22.2302,11.9123,106.558
D9598,Ft,-56.8297,5.4639,8.11067,-57.16538851,5.470241255,7.216906761
D9598,Ex,-47.8008,-10.0169,18.396,-48.36803369,-11.38572244,19.52476759
D9598,En,-16.0743,-12.4981,22.5941,-16.11473896,-12.12027799,22.41522686
D9598,Al,-16.9998,-54.9993,34.889,-15.82230329,-55.36954434,34.37839251
D9598,Sbal,-9.85828,-54.4758,40.3726,-9.909409657,-53.72444713,41.63427385
D9598,Ch,-23.4979,-82.7245,35.2722,-21.01598939,-82.80393999,33.34347617
D9598,Prn,4.09344,-41.045,61.249,4.09344,-41.045,61.249
A7762,Ft,-53.9367,100.584,27.2211,-54.31952395,98.72836467,27.85302118
A7762,Ex,-40.0595,72.5608,44.2094,-41.28587341,71.44200509,44.39260253
A7762,En,-7.3821,70.8547,53.149,-9.185260365,68.99078454,54.23784774
A7762,Al,-7.35093,36.046,64.7793,-8.502554999,35.68731123,64.11858409
A7762,Sbal,-0.240919,34.1382,80.3452,-0.855124265,34.69876913,79.81994524
A7762,Ch,-20.2395,7.36615,61.187,-20.3585202,5.829359999,62.15272431
A7762,Prn,9.89037,40.522,96.3223,9.89037,40.522,96.3223
B2158,Ft,-50.9326,32.0033,-33.1276,-49.99566657,32.61127664,-32.34134724
B2158,Ex,-36.3285,8.94556,-17.2482,-36.68159072,10.41848347,-18.30216958
B2158,En,-5.58207,6.11882,-8.45103,-4.408898868,6.662749955,-7.944209308
B2158,Al,-9.19414,-30.1919,2.07149,-8.55966754,-29.71045174,2.440974341
B2158,Sbal,-0.672036,-32.5645,11.1018,-0.48933076,-30.57102647,11.17529963
B2158,Ch,-16.685,-57.3248,0.771849,-16.03811298,-56.40787539,-0.034556198
B2158,Prn,9.16104,-21.5292,32.035,9.16104,-21.5292,32.035
C9264,Ft,-67.5976,112.111,-19.4631,-67.25275199,113.2677838,-18.43826186
C9264,Ex,-49.1754,89.0604,6.73644,-49.36223563,88.86987446,6.617144911
C9264,En,-17.414,86.2954,15.5386,-16.72148644,87.48335207,15.62162943
C9264,Al,-21.9607,47.6211,16.3443,-23.05303906,49.17951004,16.30858546
C9264,Sbal,-15.8438,41.62,22.5829,-14.97213678,41.43469708,18.61422422
C9264,Ch,-29.2937,20.0957,7.5367,-29.68501995,19.6183876,9.857708081
C9264,Prn,-1.41174,53.8634,43.3188,-1.41174,53.8634,43.3188
D6888,Ft,-23.9179,73.0072,8.11986,-23.35461648,72.45613739,7.209751903
D6888,Ex,-8.35073,44.9008,31.3212,-7.238607069,44.99843623,30.94605658
D6888,En,22.7556,38.004,37.3594,22.97521261,36.48210561,36.70953601
D6888,Al,21.4621,-2.4227,42.9137,22.81901135,-1.349962007,44.0948752
D6888,Sbal,24.3089,-10.6539,41.8778,22.75579619,-11.2932496,42.56570913
D6888,Ch,14.5602,-33.9006,32.3769,13.72982056,-34.20947752,32.54663185
D6888,Prn,42.392,-3.96519,62.8778,42.392,-3.96519,62.8778
E5756,Ft,-47.2644,118.958,54.9415,-47.81711755,118.5958373,55.18030718
E5756,Ex,-33.9861,93.6035,66.2586,-34.44919782,94.11229872,66.2351893
E5756,En,-6.61942,93.2122,70.4859,-6.887757206,92.66530471,71.00737036
E5756,Al,-6.64924,52.781,80.1242,-7.480493439,52.42058761,80.45556355
E5756,Sbal,-0.341292,46.0429,86.3547,-1.587871873,46.0374369,87.83823024
E5756,Ch,-17.9586,17.7048,73.8965,-18.47480885,17.48136117,73.35376909
E5756,Prn,15.79,54.9433,113.991,15.79,54.9433,113.991
F0216,Ft,-76.0582,41.9521,-8.96597,-75.97873706,42.2967054,-9.553953108
F0216,Ex,-60.1094,22.4682,23.6924,-59.32483873,23.36236763,22.92250362
F0216,En,-29.7218,22.002,31.4765,-31.0896987,21.54823582,33.07463223
F0216,Al,-30.701,-14.176,37.8868,-32.24794974,-12.45233033,37.41210013
F0216,Sbal,-23.9674,-20.1001,44.2989,-25.56891278,-20.85102615,44.07126369
F0216,Ch,-39.7751,-45.4633,31.7699,-38.53023396,-47.09680191,32.26009334
F0216,Prn,-6.57227,-13.2875,68.3085,-6.57227,-13.2875,68.3085
G6105,Ft,-50.2947,118.709,15.0539,-50.84947547,118.9932307,16.65232439
G6105,Ex,-30.3998,88.5547,43.9538,-30.1103608,88.83532868,42.53509771
G6105,En,-0.672577,84.9665,48.5048,-0.968262239,85.49850546,46.7852654
G6105,Al,-3.97877,46.3306,54.7063,-2.295813501,45.59386798,53.66583352
G6105,Sbal,2.70105,39.2069,59.8862,1.892557425,38.34859941,59.56316398
G6105,Ch,-10.377,18.5334,49.6408,-9.999411367,17.71838266,48.20432181
G6105,Prn,16.8321,52.7618,75.7266,16.8321,52.7618,75.7266
H8902,Ft,-89.1424,72.5847,-25.4391,-87.6313452,73.88406563,-25.5676252
H8902,Ex,-69.356,52.5778,-7.79246,-70.35504344,53.15831776,-7.423770974
H8902,En,-44.6391,53.5527,-3.70758,-44.46677075,52.9646654,-5.150636406
H8902,Al,-36.4927,9.3709,8.03826,-35.89195246,9.657063653,8.574941401
H8902,Sbal,-32.0443,10.2016,17.2851,-30.74090148,9.483385804,17.22381859
H8902,Ch,-48.7118,-12.5332,-1.78801,-48.76966871,-13.48744298,-2.049530956
H8902,Prn,-20.6193,18.5195,36.8656,-20.6193,18.5195,36.8656
I2742,Ft,-62.5755,86.5347,16.445,-63.26432966,86.32437424,15.40030973
I2742,Ex,-51.0358,54.164,25.2584,-51.25178694,54.80097794,24.91330533
I2742,En,-19.3815,49.0614,35.5443,-18.94325055,49.05755525,36.420746
I2742,Al,-20.643,9.43134,31.57,-20.38013196,9.504873218,31.98562886
I2742,Sbal,-15.3515,3.85017,38.4711,-15.34631312,3.921209515,38.87442468
I2742,Ch,-29.2721,-20.2542,25.8964,-29.85568072,-21.22007741,26.54380331
I2742,Prn,-2.71317,17.361,63.4741,-2.71317,17.361,63.4741
J9085,Ft,-58.8387,51.6807,70.6972,-58.18539572,51.84873077,71.03122799
J9085,Ex,-47.1487,14.6635,84.7013,-46.93997128,13.72626457,83.77185718
J9085,En,-15.7316,11.4171,95.2758,-14.36166505,10.30431795,95.26228687
J9085,Al,-16.9951,-33.5009,95.0889,-16.62942732,-34.78316453,95.15630879
J9085,Sbal,-7.95164,-36.4453,103.057,-6.569009467,-33.02812506,102.7187998
J9085,Ch,-22.5177,-60.9152,88.628,-23.11386269,-60.82309822,88.53724694
J9085,Prn,0.995,-26.5276,124.121,0.995,-26.5276,124.121
K4498,Ft,-89.0816,52.813,25.4612,-87.80859841,52.81372691,25.26988906
K4498,Ex,-75.2586,33.6564,34.5206,-74.45295574,33.43385059,32.9911142
K4498,En,-46.9785,31.6654,37.8267,-46.48306975,32.91341392,39.25698106
K4498,Al,-47.2313,-12.5794,38.5146,-48.76291241,-12.27954598,38.31014698
K4498,Sbal,-40.001,-15.3389,45.3396,-39.69079832,-16.26052351,45.08816764
K4498,Ch,-56.4414,-39.7356,28.6461,-56.61747685,-39.33941813,28.82397551
K4498,Prn,-49.1565,123.59,89.4279,-49.1565,123.59,89.4279
L5248,Ft,-53.4576,16.045,11.1926,-54.00555861,18.64906542,10.57021835
L5248,Ex,-35.5996,-5.0817,31.5074,-34.39882302,-3.524985989,30.92098804
L5248,En,-6.45304,-2.31134,38.3544,-7.631164407,-1.670271163,38.79821527
L5248,Al,-4.04527,-40.8707,49.7121,-3.586751205,-41.15624005,49.23864119
L5248,Sbal,1.81398,-40.6534,59.0263,1.958799086,-42.00010586,59.19895638
L5248,Ch,-12.4819,-70.7442,46.1761,-12.33304017,-70.70547198,46.61258135
L5248,Prn,11.2119,-32.1213,78.4813,11.2119,-32.1213,78.4813
M7246,Ft,-65.0234,99.0836,46.526,-63.86556261,97.2592612,45.20883988
M7246,Ex,-44.6992,82.5204,72.1828,-44.37264835,81.61995412,72.04041321
M7246,En,-13.5807,81.554,80.369,-13.0258827,82.27495046,82.30556575
M7246,Al,-14.6273,36.3963,83.6718,-16.56120187,36.72345471,84.19124183
M7246,Sbal,-7.38033,32.1475,91.3307,-7.392254001,31.80822906,91.36118242
M7246,Ch,-24.7238,11.4543,74.9257,-23.16890003,11.6652321,74.72390907
M7246,Prn,0.661281,41.9221,113.558,0.661281,41.9221,113.558
N6706,Ft,-30.6749,96.3701,4.30766,-29.53558611,98.35844762,3.946965966
N6706,Ex,-15.5808,76.611,20.6119,-15.7294609,75.04593681,19.83467341
N6706,En,15.0849,75.8128,32.5384,13.66520679,73.9999427,32.27757739
N6706,Al,16.7255,31.1323,40.8794,15.84055295,31.52600908,38.91838323
N6706,Sbal,24.6504,32.3704,48.347,24.84768721,32.70586959,47.51644213
N6706,Ch,7.33731,9.23451,34.1031,7.310592749,8.923526029,33.82876497
N6706,Prn,32.0758,43.3486,69.6255,32.0758,43.3486,69.6255
O5089,Ft,-71.098,77.0783,22.733,-71.95497033,78.7002944,22.26325366
O5089,Ex,-56.262,46.0532,32.9185,-55.85695481,46.73427573,33.79038626
O5089,En,-27.03,48.3439,37.5812,-26.76628419,49.70949282,37.0742552
O5089,Al,-26.0188,11.9819,54.2226,-25.70122661,11.18708897,53.81350111
O5089,Sbal,-21.5428,7.7529,65.0554,-19.63787543,6.106704821,64.06655597
O5089,Ch,-35.176,-20.9726,53.7865,-35.38466176,-21.3542061,54.39938763
O5089,Prn,-10.5682,16.7654,84.0477,-10.5682,16.7654,84.0477
P0255,Ft,-52.6033,97.9473,13.3567,-52.17438862,97.57065514,13.79614859
P0255,Ex,-32.5089,75.7527,45.6802,-33.10198866,76.65161766,45.39438873
P0255,En,1.48408,71.0269,53.8118,2.060808628,70.91255193,55.329285
P0255,Al,-6.4165,33.8916,63.6922,-5.320235646,34.63842312,66.04336021
P0255,Sbal,1.36184,28.8099,73.6226,-0.331226372,30.95521063,72.84716944
P0255,Ch,-13.4547,4.65848,58.4954,-12.56119862,6.006000309,58.33254665
P0255,Prn,10.0282,34.4783,93.2415,10.0282,34.4783,93.2415
Q5474,Ft,-68.3291,74.934,20.8096,-68.43679146,76.23752498,20.41498545
Q5474,Ex,-55.9919,51.5997,41.2151,-54.29927265,52.412404,40.32024755
Q5474,En,-22.9615,48.0102,52.0606,-23.83782064,47.62479822,52.70660831
Q5474,Al,-30.3476,15.0747,60.1955,-32.47154064,13.3759355,61.84974769
Q5474,Sbal,-21.2328,8.44311,70.0584,-20.89992205,8.46472176,71.69913337
Q5474,Ch,-37.8399,-14.4275,54.2887,-37.52082823,-14.81400512,54.6585345
Q5474,Prn,-7.57355,19.0599,87.8019,-7.57355,19.0599,87.8019
R2801,Ft,-74.2677,27.2598,-18.0099,-72.06113972,27.84502662,-18.2768107
R2801,Ex,-62.6954,1.67172,-8.60023,-62.33519593,1.587437156,-8.022769666
R2801,En,-26.1417,3.14016,4.56791,-26.17380333,5.438199365,3.953850597
R2801,Al,-31.4115,-34.5098,13.7523,-31.82705282,-32.7724439,13.36439401
R2801,Sbal,-22.7515,-37.284,21.4224,-23.12336502,-37.82626045,22.27871109
R2801,Ch,-38.2768,-64.1738,5.06536,-37.82118027,-64.86480958,4.497018145
R2801,Prn,-12.0235,-29.5977,41.6018,-12.0235,-29.5977,41.6018
S5188,Ft,-67.1446,74.7437,49.951,-64.70740129,76.819835,52.37437022
S5188,Ex,-44.3003,47.7267,77.0938,-44.36428288,48.48067633,77.39137492
S5188,En,-15.5463,43.8479,87.3708,-15.41971898,42.03078909,86.50254783
S5188,Al,-17.4322,4.19923,94.6566,-18.57146365,3.955616331,95.10492296
S5188,Sbal,-8.44862,-1.2233,105.536,-6.291179478,-0.012993166,103.8554937
S5188,Ch,-25.3404,-24.5532,86.3844,-26.71086862,-25.01889328,84.53054004
S5188,Prn,-0.346312,7.52124,127.67,-0.346312,7.52124,127.67
T8513,Ft,-64.7261,61.6195,7.55261,-65.02373293,62.48859834,7.713802105
T8513,Ex,-57.6083,38.5202,3.43475,-58.53139117,39.43677893,4.589225214
T8513,En,-25.7587,37.1681,20.6498,-25.39484718,37.23262258,19.85509064
T8513,Al,-32.1432,6.32845,22.5518,-32.10053502,5.911739675,22.18583235
T8513,Sbal,-25.4031,-0.328375,31.9021,-23.79097741,0.430243313,31.87585567
T8513,Ch,-38.5247,-23.8269,17.225,-39.3906833,-24.09618081,16.53805861
T8513,Prn,-13.4896,4.27401,49.321,-13.4896,4.27401,49.321
U1126,Ft,-68.8883,128.273,-35.8277,-67.04333222,128.2341754,-35.84834178
U1126,Ex,-46.2537,105.952,6.61837,-45.55033219,103.5501664,5.559956491
U1126,En,-16.0659,99.4534,12.5969,-15.71264934,98.14419851,13.96336987
U1126,Al,-16.1645,52.8272,16.8208,-17.45220302,52.74252918,16.84620407
U1126,Sbal,-5.12758,46.7514,20.0641,-5.435215281,48.32257471,19.81259779
U1126,Ch,-24.0572,20.015,7.7774,-24.29809266,20.93591736,8.232268907
U1126,Prn,4.45068,64.6215,38.5649,4.45068,64.6215,38.5649
V4635,Ft,-73.3381,33.1457,-4.59446,-73.10017414,33.51600737,-6.184413712
V4635,Ex,-57.7565,2.1164,14.768,-58.25211807,3.988491534,15.99261075
V4635,En,-27.5442,1.12196,24.5764,-27.78178032,-0.775278353,23.41518082
V4635,Al,-27.7329,-41.4925,25.2351,-26.72973746,-41.75468381,25.53030772
V4635,Sbal,-22.0003,-50.6252,28.9124,-23.11783065,-49.3220385,29.58142487
V4635,Ch,-31.0284,-75.7726,17.9068,-31.6007678,-75.69383557,16.65780092
V4635,Prn,-11.3894,-37.571,57.2769,-11.3894,-37.571,57.2769
W8698,Ft,-64.6545,49.2529,23.1611,-64.81109987,50.18795263,23.73114323
W8698,Ex,-48.3008,18.2142,41.3828,-48.6327278,17.3349695,41.33183133
W8698,En,-16.3269,17.4106,53.6839,-18.74008248,16.70901929,52.54365729
W8698,Al,-19.2783,-21.2761,55.9329,-20.52959402,-20.6973902,57.53395831
W8698,Sbal,-11.7813,-28.3115,62.989,-12.79194513,-27.73100101,63.01242493
W8698,Ch,-26.0228,-52.3473,45.9495,-26.9454329,-52.28214868,45.57521413
W8698,Prn,2.5092,-20.9742,82.7161,2.5092,-20.9742,82.7161
X8720,Ft,-88.3938,107.096,16.5956,-88.22677002,104.6875478,17.64944667
X8720,Ex,-70.7586,76.9416,38.0534,-71.67060547,75.23592346,36.23306671
X8720,En,-39.8175,72.688,47.8385,-39.33097894,72.10324353,46.33647725
X8720,Al,-43.938,36.8564,49.6856,-43.39884472,35.382986,49.44030479
X8720,Sbal,-34.641,25.7333,52.1509,-36.52220496,27.14919311,52.99002692
X8720,Ch,-46.9096,3.40399,44.2091,-49.53522231,4.719417799,43.58563659
X8720,Prn,-22.4581,37.0013,69.4088,-22.4581,37.0013,69.4088
Y9888,Ft,-90.2082,57.6482,-60.2903,-90.70281458,56.21261202,-59.99876336
Y9888,Ex,-74.4539,36.182,-31.5925,-73.9485809,37.77963464,-29.69320683
Y9888,En,-46.8042,33.8889,-19.9629,-44.88659893,33.39714071,-20.47031166
Y9888,Al,-44.2146,-8.81346,-11.1896,-44.58418552,-9.113228453,-11.05153724
Y9888,Sbal,-37.6451,-8.5736,0.169296,-37.84133908,-8.388544583,-1.24532272
Y9888,Ch,-55.0203,-31.5497,-12.3414,-54.50832558,-31.34551965,-12.88843335
Y9888,Prn,-26.6275,0.590997,18.7025,-26.6275,0.590997,18.7025
Z2660,Ft,-106.008,58.0426,-12.5318,-105.4750245,58.43452742,-11.65334054
Z2660,Ex,-86.2217,31.386,7.42487,-87.42773968,30.38483907,8.017835391
Z2660,En,-53.6819,34.5007,13.6568,-52.39810196,35.06553517,14.85813307
Z2660,Al,-55.407,-6.49551,24.2635,-54.43990629,-6.499718499,22.9141833
Z2660,Sbal,-48.7672,-7.71363,33.6769,-47.95025459,-8.278650752,30.78917977
Z2660,Ch,-62.9226,-35.5785,19.1074,-63.4849648,-35.48788534,18.2124874
Z2660,Prn,-36.7107,0.318339,54.2584,-36.7107,0.318339,54.2584
A9826,Ft,-62.0652,79.118,-27.281,-63.15751081,78.30458504,-28.00814718
A9826,Ex,-50.1905,53.879,-8.23545,-50.80538751,54.74411192,-8.180886775
A9826,En,-17.6896,50.9274,4.20617,-18.4182827,49.25230132,5.929153268
A9826,Al,-19.9133,6.98189,8.14052,-21.30895,7.307512482,6.80311977
A9826,Sbal,-11.1995,6.21544,19.6176,-11.9376588,5.041479132,21.01004677
A9826,Ch,-21.9657,-22.3725,4.18158,-23.26213221,-20.38439161,4.526885608
A9826,Prn,-0.0279928,16.462,38.8719,-0.0279928,16.462,38.8719
B7236,Ft,-63.804,61.311,-10.3311,-61.91913868,62.25941885,-10.08489538
B7236,Ex,-38.658,36.6079,24.945,-39.00811747,37.02140668,26.76356538
B7236,En,-6.5253,33.9477,29.8932,-7.520634886,31.56422569,29.4519504
B7236,Al,-8.25057,-5.68926,38.6569,-7.50578089,-4.623345905,38.77422164
B7236,Sbal,-2.44379,-4.25436,50.4606,-2.709937105,-4.088841975,50.02862288
B7236,Ch,-14.2836,-35.3702,40.4443,-15.56782269,-35.99630207,41.54790097
B7236,Prn,9.51854,-2.1485,68.7539,9.51854,-2.1485,68.7539
C5605,Ft,-60.2478,90.9701,-14.2656,-59.69858317,90.27504175,-14.24131935
C5605,Ex,-46.7878,66.094,5.81356,-47.25796417,65.69437701,5.761367329
C5605,En,-15.46,59.6758,19.4338,-14.50970696,58.94358438,20.52765517
C5605,Al,-19.5147,19.9277,22.9446,-18.16692969,20.93540147,23.1353369
C5605,Sbal,-12.0178,15.4305,28.8777,-13.24151035,13.55807877,28.501839
C5605,Ch,-27.4689,-9.00065,18.2558,-28.47985995,-7.460599033,18.80369149
C5605,Prn,1.97947,22.3386,53.2406,1.97947,22.3386,53.2406
D5603,Ft,-56.7421,55.258,16.7488,-57.20508984,57.40421086,16.43336517
D5603,Ex,-44.3742,28.3939,25.8595,-45.12664376,27.58265261,26.6957985
D5603,En,-10.6768,27.5447,37.5706,-9.233466933,26.55934016,37.09732589
D5603,Al,-12.8636,-17.1105,42.1388,-13.14115898,-17.53729578,42.03225437
D5603,Sbal,-6.34227,-21.3049,52.9301,-4.813584359,-21.80099508,52.84969138
D5603,Ch,-19.4042,-41.214,38.1866,-18.22588454,-40.75235536,38.23134548
D5603,Prn,8.77897,-18.4142,76.3082,8.77897,-18.4142,76.3082
A5401,Ft,-75.0628,96.6038,-38.758,-75.67369028,96.87945487,-38.08068986
A5401,Ex,-42.1069,63.6127,10.3914,-42.21981219,63.39308296,11.11654183
A5401,En,-14.2553,64.3963,13.0163,-14.58800767,64.5230487,14.02655473
A5401,Al,-17.2445,20.0335,18.4618,-16.43558041,19.90151454,16.85299353
A5401,Sbal,-11.7427,14.2265,22.5162,-11.91074418,15.27619323,23.07343922
A5401,Ch,-23.4569,-12.6814,-0.469513,-23.8536703,-13.006208,-2.215990784
A5401,Prn,0.571201,24.0241,46.7122,0.571201,24.0241,46.7122
B6857,Ft,-85.2741,76.5016,-24.357,-86.1584099,77.73103018,-22.83623982
B6857,Ex,-65.9572,48.4067,10.6443,-65.32820972,50.838188,9.85446261
B6857,En,-31.608,44.4206,17.767,-31.16649034,44.8199024,17.88004456
B6857,Al,-36.7456,-1.59481,24.098,-35.74171824,-3.131907827,23.88859128
B6857,Sbal,-30.3566,-4.92873,30.2902,-30.54958011,-6.361692962,31.4520433
B6857,Ch,-44.3726,-31.0664,15.2564,-45.21537769,-29.59320523,14.79193099
B6857,Prn,-18.3416,5.3487,54.3722,-18.3416,5.3487,54.3722
C0443,Ft,-77.6868,90.7713,-34.1859,-76.41550393,90.62040623,-34.61974571
C0443,Ex,-56.1347,64.1763,-2.12118,-55.73186763,64.59284204,-1.254528205
C0443,En,-23.3124,61.3292,5.9261,-21.73338051,61.21163746,5.672694367
C0443,Al,-28.4514,19.919,9.32561,-26.84525672,20.10665396,9.481077191
C0443,Sbal,-19.1307,16.5422,16.8971,-18.46429356,14.63853691,16.01759736
